,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,4,1.7554237422002539
1,2015,5,1.084378455022265
2,2015,6,2.289202093849609
3,2015,7,1.5157683568464992
4,2015,8,1.267460499571744
5,2015,9,0.8510943142471675
6,2015,10,1.032266827569306
7,2015,11,0.9137292698308707
8,2015,12,0.9251848646151001
9,2016,1,1.0992389852090811
10,2016,2,1.1554131134799273
11,2016,3,1.5116086595710851
12,2016,4,1.885486794345685
13,2016,5,0.86674631439089
14,2016,6,1.8716866273598345
15,2016,7,1.551059220060276
16,2016,8,1.1455766519775188
17,2016,9,1.0490154637913884
18,2016,10,0.8713749488430735
19,2016,11,0.6430755215315076
20,2016,12,0.7577530386945847
