,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,1.9173351190754087,878.6736072886795,1340.8747605068324,576.2584243067284,409.4284971223319,2.2288836800654384
1,2016,,1042.9283516863957,1729.4636501568948,838.161018099303,569.5800658290907,26.544251178993676
