,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,2.9479230350249925,453.4153288572829,603.4774247530098,354.320551069023,499.9287264320106,0.4604106625988362
1,2016,3.496571080766888,759.1690483639836,791.1850202269294,468.7777935800939,1188.8750706736246,58.52733994392129
