,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,58.992998171904816,5737.009376781328,7466.18956550027,3869.080626982667,1633.2086373381364,181.70235976298082
1,2016,6.557548424979473,9825.0621212982,9874.392429772955,5630.329784718844,3363.437135682021,470.32987916060483
