,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2015,5,1185
1,2015,6,2558
2,2015,7,4153
3,2015,8,3729
4,2015,9,2801
5,2015,10,1068
6,2015,11,633
7,2015,12,230
8,2016,1,170
9,2016,2,372
10,2016,3,604
11,2016,4,1189
12,2016,5,2277
13,2016,6,3181
14,2016,7,4141
15,2016,8,3430
16,2016,9,2893
17,2016,10,1474
18,2016,11,755
19,2016,12,125
