,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,6,62.42373737373737
1,2013,7,34.363523507659785
2,2013,8,27.699798850574684
3,2013,9,16.993012600229076
4,2013,10,13.52373887240356
5,2013,11,11.809829059829065
6,2013,12,11.122814207650276
7,2014,1,11.512093023255805
8,2014,2,12.964393939393936
9,2014,3,12.80567282321899
10,2014,4,12.470446735395202
11,2014,5,15.280285204991076
12,2014,6,15.403577157523273
13,2014,7,15.830374280230313
14,2014,8,15.074837939269868
15,2014,9,14.421077184054282
16,2014,10,15.67833333333334
17,2014,11,16.62668439716312
18,2014,12,10.987579617834394
19,2015,1,11.51246105919004
20,2015,2,11.495495495495495
21,2015,3,14.191426282051289
22,2015,4,15.42364864864865
23,2015,5,14.4127304964539
24,2015,6,14.719768270944746
25,2015,7,14.394207836456573
26,2015,8,16.370715249662616
27,2015,9,16.281352124183023
28,2015,10,17.170093457943945
29,2015,11,14.060652515723262
30,2015,12,17.078308457711447
31,2016,1,12.620190895741555
32,2016,2,13.614074074074068
33,2016,3,14.460910458991737
34,2016,4,17.071653005464476
35,2016,5,14.649704813805634
36,2016,6,16.825642343268246
37,2016,7,16.656300813008134
38,2016,8,16.107458563535886
39,2016,9,15.526790830945567
40,2016,10,13.930877976190501
41,2016,11,14.443069306930672
42,2016,12,13.47489959839357
