,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2015,5,3219
1,2015,6,5920
2,2015,7,6040
3,2015,8,4680
4,2015,9,4983
5,2015,10,1196
6,2015,11,698
7,2015,12,259
8,2016,1,71
9,2016,2,233
10,2016,3,871
11,2016,4,217
12,2016,5,4266
13,2016,6,5179
14,2016,7,2463
15,2016,8,4018
16,2016,9,3392
17,2016,10,2349
18,2016,11,1113
19,2016,12,203
