,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,6,11.988888888888889
1,2013,7,18.200595238095232
2,2013,8,20.46875
3,2013,9,19.254966887417233
4,2013,10,21.631577203445985
5,2013,11,13.983259259259254
6,2013,12,12.646464646464649
7,2014,1,12.65924092409241
8,2014,2,20.44954337899543
9,2014,3,18.889778645833335
10,2014,4,14.360850531582242
11,2014,5,17.710708758898175
12,2014,6,17.655714285714296
13,2014,7,17.85471721721717
14,2014,8,17.281909750201446
15,2014,9,17.130044642857115
16,2014,10,13.929161176987247
17,2014,11,18.856619047619052
18,2014,12,9.670533333333333
19,2015,1,10.721178637200737
20,2015,2,12.083999999999993
21,2015,3,15.327791878172583
22,2015,4,14.014559068219613
23,2015,5,15.041944074567233
24,2015,6,20.48083087994766
25,2015,7,18.305350742447523
26,2015,8,16.923381104033933
27,2015,9,16.454891774891745
28,2015,10,13.534228734228735
29,2015,11,11.683008447043537
30,2015,12,11.901194029850751
31,2016,1,16.50438292964245
32,2016,2,10.817258652094722
33,2016,3,13.54834190966266
34,2016,4,13.471220527045773
35,2016,5,15.658032786885256
36,2016,6,16.56984379136883
37,2016,7,16.20953956437828
38,2016,8,15.032383419689124
39,2016,9,15.041702248790212
40,2016,10,13.415690104166634
41,2016,11,15.961981172443299
42,2016,12,18.31830303030304
