,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2015,4,135
1,2015,5,643
2,2015,6,969
3,2015,7,1430
4,2015,8,1232
5,2015,9,1293
6,2015,10,1074
7,2015,11,754
8,2015,12,355
9,2016,1,289
10,2016,2,280
11,2016,3,379
12,2016,4,599
13,2016,5,947
14,2016,6,1143
15,2016,7,1456
16,2016,8,1459
17,2016,9,1295
18,2016,10,922
19,2016,11,635
20,2016,12,146
