,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,8,1.6940417138916968
1,2013,9,1.6678628635814403
2,2013,10,1.7282234369595169
3,2013,11,1.6340818410085398
4,2013,12,1.4677104241384282
5,2014,1,1.5562759185979762
6,2014,2,1.4515757041576167
7,2014,3,1.477789907298815
8,2014,4,1.6753614018782155
9,2014,5,1.598936302403949
10,2014,6,1.4607426755366653
11,2014,7,1.6673545614443368
12,2014,8,1.6554843037708844
13,2014,9,1.6784429104548029
14,2014,10,1.682545368479726
15,2014,11,1.7256663962489964
16,2014,12,1.6571370659983458
17,2015,1,1.654281454643968
18,2015,2,1.7815529219078599
19,2015,3,1.700779827680361
20,2015,4,1.5496232076099308
21,2015,5,1.5832948656851755
22,2015,6,1.6646447416113215
23,2015,7,1.6456419081840252
24,2015,8,1.6965188228880406
25,2015,9,1.637105263943261
26,2015,10,1.624826794023922
27,2015,11,1.6964934516127166
28,2015,12,1.6388035170657413
29,2016,1,1.3826852565017687
30,2016,2,1.7022419318533768
31,2016,3,1.6939522752029277
32,2016,4,1.5945089762636655
33,2016,5,1.604601551721222
34,2016,6,1.6209197099332875
35,2016,7,1.695086879212577
36,2016,8,1.7196169213766401
37,2016,9,1.7725331112731415
38,2016,10,1.8770628499118371
39,2016,11,1.7905852123365344
40,2016,12,1.5888908754752094
