,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,7,2.165673630588382
1,2013,8,2.2231852310643045
2,2013,9,2.086219165491175
3,2013,10,1.8624902018985563
4,2013,11,1.489130655525034
5,2013,12,1.3198693705391473
6,2014,1,1.157096940801975
7,2014,2,1.2159533394446904
8,2014,3,1.4456103761510124
9,2014,4,1.5608547377913131
10,2014,5,1.6113623942235435
11,2014,6,1.7236599068878262
12,2014,7,1.7787168116744807
13,2014,8,1.6607219133173239
14,2014,9,1.603988839418114
15,2014,10,1.5604211939853918
16,2014,11,1.3034444347111258
17,2014,12,1.1402633987036206
18,2015,1,1.1515658224022824
19,2015,2,1.1247551097753719
20,2015,3,1.3840791190385004
21,2015,4,1.4685309149387977
22,2015,5,1.5057015498940474
23,2015,6,1.4404831742036834
24,2015,7,1.389933005674118
25,2015,8,1.3414316868580622
26,2015,9,1.335720118444002
27,2015,10,1.2757517944919747
28,2015,11,1.1240606411784755
29,2015,12,1.082932925436395
30,2016,1,1.0322381196379729
31,2016,2,0.9195137838299042
32,2016,3,1.0966592946689948
33,2016,4,1.2586993862233755
34,2016,5,1.3843272811864085
35,2016,6,1.412648753987075
36,2016,7,1.416558191891208
37,2016,8,1.340279464139062
38,2016,9,1.2838114784592196
39,2016,10,1.2738046650293304
40,2016,11,1.123229373364746
41,2016,12,0.9688585287998847
