,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,6,5.694133190793922
1,2013,7,5.118014934589065
2,2013,8,3.295501118215727
3,2013,9,1.9167632313938001
4,2013,10,1.4284253378899403
5,2013,11,1.0235043628499314
6,2013,12,0.9252107947262708
7,2014,1,1.0709648846863025
8,2014,2,1.0432131915706122
9,2014,3,1.1560283276543781
10,2014,4,1.2765555176658137
11,2014,5,1.2473822941748
12,2014,6,1.3278343829269357
13,2014,7,1.2632061993813715
14,2014,8,1.119391230303385
15,2014,9,1.0509164392145478
16,2014,10,1.0306014526685854
17,2014,11,0.9024286101695304
18,2014,12,0.8263452131746691
19,2015,1,0.6663869284983199
20,2015,2,0.7543081705697061
21,2015,3,0.9605981009998503
22,2015,4,1.2631537133048047
23,2015,5,1.209423111803649
24,2015,6,1.2923698909852195
25,2015,7,1.2520523066194507
26,2015,8,1.3095965451028286
27,2015,9,1.215591821551899
28,2015,10,1.1051101846085902
29,2015,11,1.0717181229375534
30,2015,12,0.8612866024114547
31,2016,1,0.9005472609283603
32,2016,2,0.8945920306542183
33,2016,3,0.900185358012495
34,2016,4,1.0370489673929495
35,2016,5,1.2859572910809667
36,2016,6,1.3229116652698
37,2016,7,1.2402548450979929
38,2016,8,1.2690882830577122
39,2016,9,1.132629621098294
40,2016,10,1.0849682369356233
41,2016,11,1.0247602622844973
42,2016,12,0.8151155038359355
