,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,8.487947810824927,2702.1998619574265,2622.290702432917,806.4855403604397,203.36839033730845,1.7929493160251657
1,2016,4.901530155703919,3517.6018124056773,3300.9232886515883,1364.5657979849152,258.3681864569235,7.360000843223338
