,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,0.38113063759038496,1824.910690718404,1618.3574834686276,531.5065947408959,257.19081410733236,1.1031426479670245
1,2014,19.78189724174682,7279.949121849378,7070.38703829751,1713.2624820927729,797.9925256691569,23.457267534044604
2,2015,32.88652905712142,12103.939663962106,9694.432395399988,2824.708613227723,1150.3638862347445,38.80802696066077
3,2016,18.984854372231197,17328.74923083168,14894.718881289728,3119.114432452006,1036.8374545728132,43.19587709517486
