,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,2.8824719104441776,1202.2656422038533,993.8145436393481,405.6785216780626,507.9843032325372,35.782729816579455
1,2014,19.276844365196798,9198.49464759092,8763.115073634173,3645.0615877445657,3955.125723694828,244.77152465428566
2,2015,30.971148171447478,9297.681522232084,10784.30148301531,2791.201757607963,4600.8934400415965,149.46359060760935
3,2016,18.423270996757708,8985.217328786573,9485.704823269913,4196.200611493186,5428.849912055016,95.1883637844949
