,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,6,46.80154320987654
1,2013,7,42.360839929639425
2,2013,8,28.30673661800486
3,2013,9,21.373547400611596
4,2013,10,24.199749843652253
5,2013,11,15.835102420856613
6,2013,12,15.860544217687075
7,2014,1,16.238636363636363
8,2014,2,14.324242424242422
9,2014,3,15.341299790356402
10,2014,4,19.985722222222204
11,2014,5,20.12491654744873
12,2014,6,19.579679562329027
13,2014,7,22.21019417475727
14,2014,8,19.31856495994426
15,2014,9,19.108219800181658
16,2014,10,18.392205638474277
17,2014,11,14.106770833333323
18,2014,12,11.487878787878786
19,2015,1,10.975324675324673
20,2015,2,9.509119496855343
21,2015,3,16.470065789473683
22,2015,4,19.36711366538954
23,2015,5,19.706686429512512
24,2015,6,15.903060768543362
25,2015,7,19.019248144562734
26,2015,8,20.230226757369604
27,2015,9,16.198563645368985
28,2015,10,14.516110134739307
29,2015,11,14.258514492753637
30,2015,12,10.381128747795412
31,2016,1,8.26736694677871
32,2016,2,8.585222222222223
33,2016,3,9.217623604465707
34,2016,4,11.299490538573504
35,2016,5,12.022353361945632
36,2016,6,13.61460275188637
37,2016,7,15.639127906976718
38,2016,8,15.394025604551915
39,2016,9,15.58228699551571
40,2016,10,14.100516224188796
41,2016,11,11.408022922636109
42,2016,12,10.337270341207352
