,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,7,25.099523809523813
1,2013,8,27.216230529595013
2,2013,9,21.239406392694065
3,2013,10,19.605116959064315
4,2013,11,12.956462585034023
5,2013,12,14.527559912854027
6,2014,1,17.169480519480526
7,2014,2,14.458253968253972
8,2014,3,19.27831715210357
9,2014,4,13.99429590017826
10,2014,5,17.201000000000008
11,2014,6,18.455817273376173
12,2014,7,22.5760544217687
13,2014,8,20.68795045045044
14,2014,9,16.539853556485355
15,2014,10,13.816666666666672
16,2014,11,11.954878048780488
17,2014,12,13.397391304347826
18,2015,1,13.103356481481486
19,2015,2,12.25427350427351
20,2015,3,16.30118443316413
21,2015,4,14.75369696969697
22,2015,5,19.924348132487673
23,2015,6,18.279589743589764
24,2015,7,18.177144120247583
25,2015,8,17.144875697615436
26,2015,9,17.761304347826087
27,2015,10,13.08625468164794
28,2015,11,13.905354058721942
29,2015,12,11.198433048433042
30,2016,1,10.834890965732086
31,2016,2,12.608275058275055
32,2016,3,13.226266666666668
33,2016,4,17.779069767441865
34,2016,5,14.845782312925168
35,2016,6,18.782668881506087
36,2016,7,19.188359442993892
37,2016,8,17.48831751054851
38,2016,9,15.228870162297136
39,2016,10,14.958024691358032
40,2016,11,15.897857889237194
41,2016,12,19.378879310344825
