,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,9,21.790865384615383
1,2013,10,18.95790183387271
2,2013,11,26.859971910112364
3,2013,12,13.135606060606063
4,2014,1,11.877380952380955
5,2014,2,10.247916666666665
6,2014,3,15.974088541666665
7,2014,4,13.694514767932485
8,2014,5,15.396721063765497
9,2014,6,15.602715283165237
10,2014,7,17.53073523070292
11,2014,8,14.46471471471473
12,2014,9,13.9370088211708
13,2014,10,9.36194736842104
14,2014,11,10.083559870550161
15,2014,12,7.195314465408801
16,2015,1,9.880009233610345
17,2015,2,9.644206349206351
18,2015,3,10.235989583333325
19,2015,4,14.839412416851433
20,2015,5,16.8322759856631
21,2015,6,13.851462430660597
22,2015,7,14.564878440827826
23,2015,8,13.413248358439583
24,2015,9,14.005131467345198
25,2015,10,10.683666944676096
26,2015,11,9.277689243027881
27,2015,12,11.54040880503144
28,2016,1,13.553273137697511
29,2016,2,9.163470319634701
30,2016,3,8.870573770491797
31,2016,4,11.502823179791969
32,2016,5,13.138962290118364
33,2016,6,13.309785522788204
34,2016,7,13.818897026187296
35,2016,8,13.489096357768558
36,2016,9,10.386895585143659
37,2016,10,10.640408398044288
38,2016,11,10.82133676092546
39,2016,12,7.702529761904755
