,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,6,1.1814140444209285
1,2013,7,1.2591267770670747
2,2013,8,1.1634329818477167
3,2013,9,1.100726440117985
4,2013,10,1.015185612505291
5,2013,11,0.9290032241443598
6,2013,12,0.8613042387489164
7,2014,1,0.8291594157895366
8,2014,2,0.9068550135990306
9,2014,3,0.9753453921664623
10,2014,4,1.0154155144197425
11,2014,5,1.0789326996081778
12,2014,6,1.187655949615824
13,2014,7,1.1470144522949124
14,2014,8,0.987326719255626
15,2014,9,0.9135327817555048
16,2014,10,0.7936303387411852
17,2014,11,0.8782125544650007
18,2014,12,0.9812820044920011
19,2015,1,0.8256957818111965
20,2015,2,1.009116853952618
21,2015,3,0.9928962140606926
22,2015,4,1.0076635578454078
23,2015,5,1.032969800879644
24,2015,6,1.0732983709402586
25,2015,7,1.0822886502404745
26,2015,8,1.0402584367391492
27,2015,9,0.9849949326560669
28,2015,10,1.0417661233863795
29,2015,11,0.945953558485561
30,2015,12,0.9468561279807773
31,2016,1,0.9393713194291025
32,2016,2,1.049509725578569
33,2016,3,1.0307334993019306
34,2016,4,1.1566580540730698
35,2016,5,1.1209919568851714
36,2016,6,1.136063718613333
37,2016,7,1.1104586364482365
38,2016,8,1.077243027444305
39,2016,9,0.985751187389936
40,2016,10,1.0219267730772048
41,2016,11,1.0093868922114941
42,2016,12,0.9395840005266979
