,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,8,19.311794871794877
1,2013,9,23.74182615629984
2,2013,10,19.099885057471262
3,2013,11,11.332671081677706
4,2013,12,7.9076131687242786
5,2014,1,9.482456140350875
6,2014,2,7.7081395348837205
7,2014,3,9.910185185185187
8,2014,4,13.001767676767683
9,2014,5,12.306583897667418
10,2014,6,16.476531165311652
11,2014,7,17.43996265172734
12,2014,8,14.055030559473437
13,2014,9,9.781481481481489
14,2014,10,7.852796934865901
15,2014,11,17.56212710765238
16,2014,12,7.1779498525073775
17,2015,1,18.121393034825875
18,2015,2,9.787453183520597
19,2015,3,8.286111111111111
20,2015,4,9.857248677248675
21,2015,5,10.6646848602989
22,2015,6,11.244855967078184
23,2015,7,12.823998238661362
24,2015,8,10.632862903225814
25,2015,9,10.533560262228942
26,2015,10,7.728543083900224
27,2015,11,6.439320822162643
28,2015,12,6.667298850574712
29,2016,1,5.248681732580039
30,2016,2,5.5508368200836795
31,2016,3,6.666351351351354
32,2016,4,13.785459377372813
33,2016,5,10.421092436974794
34,2016,6,10.998913043478261
35,2016,7,14.05093109869646
36,2016,8,11.380894922071386
37,2016,9,13.856901748040988
38,2016,10,9.710072342793534
39,2016,11,8.810007358351733
40,2016,12,6.199895833333333
