,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,9,2.617940958025461
1,2013,10,1.6634652157917833
2,2013,11,1.9708553717813382
3,2013,12,2.493253261580811
4,2014,1,1.8142944980063869
5,2014,2,1.2145992101882042
6,2014,3,1.543926453851131
7,2014,4,1.9806578012566156
8,2014,5,1.6379991540100265
9,2014,6,1.6874480431644698
10,2014,7,1.58022037421071
11,2014,8,1.6296890284689773
12,2014,9,1.7200269382327222
13,2014,10,2.095019893337541
14,2014,11,1.9205033327833196
15,2014,12,1.1362368936496898
16,2015,1,1.466168309778542
17,2015,2,1.3774712406904877
18,2015,3,1.8069284844746991
19,2015,4,1.413444187271536
20,2015,5,1.8952955324111473
21,2015,6,1.7180244977778434
22,2015,7,1.998291999427808
23,2015,8,1.80055784624728
24,2015,9,1.965573886812434
25,2015,10,1.8343660764094523
26,2015,11,1.6072827050787926
27,2015,12,1.742127841451284
28,2016,1,2.3463837490217774
29,2016,2,2.2465777842822527
30,2016,3,1.992761702935638
31,2016,4,1.7667261278830668
32,2016,5,1.9299889721848265
33,2016,6,1.7473837878877538
34,2016,7,1.8915002974667074
35,2016,8,1.816254751821827
36,2016,9,1.9136724052360998
37,2016,10,2.0514781250980683
38,2016,11,1.854782217463058
39,2016,12,2.0137978468842137
