,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,,499.18402229165855,55.453917681325805,18.557831242898022,53.45730901833375,2.4274128469117784
1,2016,0.4751524292908045,256.8302334714528,68.5811873872384,46.29217542325635,295.98684445337295,30.577192615925476
