,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,34.481694583974495,671.6995975330932,493.5741379778435,346.2391671270678,329.05480319216815,28.914927083622043
1,2016,2.030573580730481,903.7215280178361,582.0737136416245,445.24243245281946,337.1464388713569,87.70049638229169
