,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,517.9484956015264,675.5947533665125,170.52110561908074,323.4644683400671,12.109757377582932
1,2014,,4388.846487202753,5056.187178148373,1539.1922010704786,1978.447146755233,593.0458845461548
2,2015,14.596804669249593,2904.0352370001137,6962.836566006546,3034.0734210871624,2170.074420106516,262.64277570767524
3,2016,5.266043984776475,3355.4327009003255,7584.0166395752385,3719.386737074762,2207.8985840032237,205.21246130977192
