,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,1716.6161210015275,1787.5268873096556,1065.4051139635808,548.7608874272377,17.723703683222645
1,2014,10.953730022650221,4515.487147893799,4339.210855776115,1245.0089607505122,1199.7406258659141,99.93845351178659
2,2015,18.140866458074115,6178.389727057593,6846.825301353578,2034.2513114639937,1464.997168384944,281.17357850960695
3,2016,47.372992654777875,8681.241408465403,8302.250034988703,2336.144687442397,1967.0803897782062,234.6240810670842
