,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,10.316700523640788,3246.1204607335944,3262.657818556259,1390.664394850577,799.7593905968045,4.866692911304542
1,2014,8.80950909677214,11441.921206051193,10658.640179125414,3228.726128722526,2580.9528826733826,34.925733345640104
2,2015,18.378944190856267,11065.714716870298,12188.48961155194,3694.2354096045487,2467.748281568983,61.45118789464966
3,2016,68.7101819618972,13135.983854740527,15205.779095357248,4352.831993409017,3108.4915780538936,87.87210850592128
