,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,9,18.335215053763438
1,2013,10,18.372133095662498
2,2013,11,16.045424836601303
3,2013,12,11.72720588235294
4,2014,1,16.164102564102564
5,2014,2,12.445757575757575
6,2014,3,17.991176470588236
7,2014,4,18.310809061488676
8,2014,5,18.17067019400354
9,2014,6,15.767174876205376
10,2014,7,15.078514654744167
11,2014,8,14.770010408534993
12,2014,9,14.24583333333333
13,2014,10,14.906157407407418
14,2014,11,12.026064814814816
15,2014,12,13.762831858407075
16,2015,1,12.915855855855867
17,2015,2,11.447222222222225
18,2015,3,11.70638497652583
19,2015,4,14.662906666666673
20,2015,5,14.31757013789825
21,2015,6,17.631414141414165
22,2015,7,15.461026615969567
23,2015,8,15.531509245377322
24,2015,9,15.131723646723632
25,2015,10,13.325449438202261
26,2015,11,13.030418250950577
27,2015,12,11.566615698267075
28,2016,1,10.913799283154116
29,2016,2,11.429757343550454
30,2016,3,12.161235573659193
31,2016,4,13.338979814511724
32,2016,5,14.34331116038435
33,2016,6,15.744763513513492
34,2016,7,15.148467112597558
35,2016,8,13.768626596980255
36,2016,9,14.425291706086405
37,2016,10,14.008616647127795
38,2016,11,15.024650537634411
39,2016,12,12.763210445468506
