,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,8,33.608467741935506
1,2013,9,29.923740621650595
2,2013,10,17.172222222222217
3,2013,11,14.402906976744184
4,2013,12,11.837654320987653
5,2014,1,10.477906976744187
6,2014,2,18.82132352941176
7,2014,3,15.60308219178082
8,2014,4,19.988277777777785
9,2014,5,20.442248062015494
10,2014,6,20.05833333333333
11,2014,7,21.58262548262549
12,2014,8,18.325525168450262
13,2014,9,19.725323320817676
14,2014,10,13.267644927536223
15,2014,11,12.174651162790694
16,2014,12,9.432702020202022
17,2015,1,11.151010101010105
18,2015,2,13.647619047619044
19,2015,3,14.903991596638662
20,2015,4,17.780520169851375
21,2015,5,19.575734355044705
22,2015,6,18.80448521916414
23,2015,7,18.46260064412239
24,2015,8,17.715070707070716
25,2015,9,15.169266963843473
26,2015,10,15.97828685258965
27,2015,11,12.756836158192094
28,2015,12,12.865134099616858
29,2016,1,11.013549160671468
30,2016,2,15.019715447154478
31,2016,3,13.053905390539041
32,2016,4,15.08438356164385
33,2016,5,15.314435028248594
34,2016,6,18.080084325396825
35,2016,7,18.980679262258217
36,2016,8,18.596253405994542
37,2016,9,16.14209568382738
38,2016,10,16.790275049115916
39,2016,11,15.65288367546432
40,2016,12,13.805372807017546
