,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,8,1177
1,2013,9,1890
2,2013,10,1590
3,2013,11,881
4,2013,12,450
5,2014,1,250
6,2014,2,226
7,2014,3,512
8,2014,4,1174
9,2014,5,2068
10,2014,6,2756
11,2014,7,3107
12,2014,8,3011
13,2014,9,2507
14,2014,10,2028
15,2014,11,926
16,2014,12,668
17,2015,1,387
18,2015,2,259
19,2015,3,921
20,2015,4,1636
21,2015,5,2443
22,2015,6,3003
23,2015,7,3733
24,2015,8,3904
25,2015,9,3308
26,2015,10,2808
27,2015,11,1694
28,2015,12,1078
29,2016,1,853
30,2016,2,1133
31,2016,3,1683
32,2016,4,1925
33,2016,5,2896
34,2016,6,3999
35,2016,7,4443
36,2016,8,4290
37,2016,9,3917
38,2016,10,3273
39,2016,11,2362
40,2016,12,930
