,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,550.4301809032871,143.6166066320101,147.6319245569557,68.76026489939912,11.580799285952885
1,2014,0.4685584741793654,882.6362197309074,755.5368904440772,640.7599416737428,329.0062842378746,26.1737855887119
2,2015,24.443026576783822,1259.950162337965,737.9254262759655,616.8879879112678,449.4467547126257,29.145892534131235
3,2016,14.174042391982542,1527.9908722522841,774.5179015035667,670.1063908734343,624.4273670725265,39.0185127687424
