,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2015,5,345
1,2015,6,479
2,2015,7,622
3,2015,8,694
4,2015,9,521
5,2015,10,389
6,2015,11,249
7,2015,12,173
8,2016,1,106
9,2016,2,168
10,2016,3,252
11,2016,4,396
12,2016,5,492
13,2016,6,678
14,2016,7,703
15,2016,8,636
16,2016,9,479
17,2016,10,333
18,2016,11,251
19,2016,12,154
