,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,9,1.596348410350125
1,2013,10,1.5417828423336994
2,2013,11,1.5715558029222154
3,2013,12,1.8221567922091697
4,2014,1,1.1530667872193967
5,2014,2,1.6285822216227896
6,2014,3,1.0859273041854793
7,2014,4,1.3705659659792222
8,2014,5,1.5567803455782536
9,2014,6,1.8595120180112574
10,2014,7,1.601673611638969
11,2014,8,1.6334376975181184
12,2014,9,1.6237520361540685
13,2014,10,1.472414920135959
14,2014,11,1.5337570403860228
15,2014,12,1.4440399483447282
16,2015,1,1.7174573768975718
17,2015,2,1.4270836160300353
18,2015,3,1.6303660943615736
19,2015,4,1.604977606114099
20,2015,5,1.5212053099150549
21,2015,6,1.49092736234202
22,2015,7,1.5602971377784367
23,2015,8,1.554374349387339
24,2015,9,1.4334226496786662
25,2015,10,1.274668819091068
26,2015,11,1.2335835958058459
27,2015,12,1.3298260184708035
28,2016,1,1.5141914459407437
29,2016,2,1.6189400436054602
30,2016,3,1.6329560943507837
31,2016,4,1.6539184872725214
32,2016,5,1.5619278229060978
33,2016,6,1.3523639366681866
34,2016,7,1.4762580364456879
35,2016,8,1.566341199916797
36,2016,9,1.1642541191720073
37,2016,10,1.16366608604868
38,2016,11,1.1402538467102907
39,2016,12,1.1369800587550993
