,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,7,1.7254076372880134
1,2013,8,1.4971723330786244
2,2013,9,1.2881220046859791
3,2013,10,1.1438233872458592
4,2013,11,1.109851304094944
5,2013,12,1.0060998918194406
6,2014,1,0.8618148388991718
7,2014,2,1.0276397131324533
8,2014,3,1.1470969984875365
9,2014,4,1.1858873549644406
10,2014,5,1.4069649812237057
11,2014,6,1.277387872849017
12,2014,7,1.2270961510130742
13,2014,8,1.4381668142953474
14,2014,9,1.3932161651967876
15,2014,10,1.368879355772365
16,2014,11,1.2764868205821402
17,2014,12,1.521587175914211
18,2015,1,1.38792349182172
19,2015,2,1.5595099311251917
20,2015,3,1.3613674632147699
21,2015,4,1.3409263642220355
22,2015,5,1.4216555347060802
23,2015,6,1.4357442575714214
24,2015,7,1.4726685783075317
25,2015,8,1.598682896533294
26,2015,9,1.5071993293501942
27,2015,10,1.398748825266185
28,2015,11,1.5379796780823178
29,2015,12,1.3537008996183146
30,2016,1,1.31413806270442
31,2016,2,1.3706243590408762
32,2016,3,1.2978828437461551
33,2016,4,1.5001603222899123
34,2016,5,1.3892475406381002
35,2016,6,1.691425948088749
36,2016,7,1.4230715004833625
37,2016,8,1.626284128130454
38,2016,9,1.4659962152088053
39,2016,10,1.6964588477227793
40,2016,11,1.606953086913009
41,2016,12,1.102735249143466
