,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,12.116134656241634,1915.7319677204114,1797.0220406215826,1089.607910637849,1030.3893182409481,290.66283524324643
1,2014,27.569913110863368,4734.785800881617,5043.417061529948,2908.562466440827,2612.241980835489,427.43797119493297
2,2015,77.34925750646642,5195.597171132314,5957.629451965886,4435.8269493531825,3167.137722433633,299.69302822672825
3,2016,127.2146197257683,5690.450386856167,7521.345441011594,4128.3736635395535,3500.416146405429,347.09000200139457
