,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,228.19484163419298,161.67713386951073,100.72776536532096,68.01761810614524,1.3931029088908757
1,2014,0.34838244729600915,2057.1334762055894,1706.062310672298,830.1059344370668,478.8664626729388,3.478778880066389
2,2015,8.254202193356686,2808.9830771601537,3132.886213086305,1125.8776621025547,1013.7413678011279,14.941926653119806
3,2016,11.121877505334087,3116.827423677401,3732.4623317119035,1511.8935081364777,1084.5795438201806,69.5823484685028
