,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,,27.64877583338285,116.84836779143858,13.414047844817619,106.7451362857926,4.272964693547683
1,2016,0.5763166299842964,77.79482884300974,504.6236524676178,81.48698702764355,171.0300344183064,
