,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,,418.5616120506201,367.3556977660654,200.4585053973568,60.86444702739708,27.547181177639086
1,2016,6.396561696015283,596.8761173296689,1061.8493614139136,232.17318647221686,389.3021989761647,29.32308197499562
