,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,8.388501303541796,2369.2801177526276,3586.5134918447625,2011.882568523356,2032.0955394710898,22.230777167342158
1,2016,5.2151681765701685,3861.8266281948963,6402.402716754409,1863.631134855456,3286.409941070881,123.87392834121121
