,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2015,5,527
1,2015,6,833
2,2015,7,1346
3,2015,8,966
4,2015,9,903
5,2015,10,788
6,2015,11,385
7,2015,12,202
8,2016,1,112
9,2016,2,176
10,2016,3,260
11,2016,4,337
12,2016,5,591
13,2016,6,986
14,2016,7,1090
15,2016,8,1066
16,2016,9,949
17,2016,10,938
18,2016,11,543
19,2016,12,86
