,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,4,1.4001373686773888
1,2015,5,1.6249746535782956
2,2015,6,1.4221610649257788
3,2015,7,1.3533014755049497
4,2015,8,1.3223913272606846
5,2015,9,1.4873372524859196
6,2015,10,1.5291830763499954
7,2015,11,1.6912268576590241
8,2015,12,1.7040498452956867
9,2016,1,1.7490657002869663
10,2016,2,1.729456886375599
11,2016,3,1.6276417570049615
12,2016,4,1.4615968726593798
13,2016,5,1.4371965607604824
14,2016,6,1.3839262500713292
15,2016,7,1.5916076250409734
16,2016,8,1.533615056370838
17,2016,9,1.2481552218853622
18,2016,10,1.2775368881664713
19,2016,11,1.239721496468387
20,2016,12,1.200146175664671
