,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,80.73176564870546,665.7794115465392,1368.2564675446813,1174.2362922391103,358.36818009738,1.5242753859666553
1,2016,,1075.0220204302639,1752.567404901665,1336.2643232380544,973.4298357433379,10.414675407802147
