,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,956.83779767876,1191.2293748392317,617.6406657977292,244.28509902642787,16.02520222972184
1,2014,,3435.989289830515,4878.747717810672,1270.243385441911,1161.5211205427436,31.240234149691325
2,2015,3.5006526722132705,4538.429184537264,4221.909952559566,1455.2545934847058,1134.6898052582908,86.2461903763076
3,2016,2.744353423864473,4375.106966615507,5593.228655205189,1380.0166394262494,988.1251413111894,33.81922928553924
