,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,136.43136781495554,413.2849340857959,322.33774158259325,258.5712928158059,316.951713775978,
1,2016,85.34410249794168,392.3941734735243,941.3955109055664,443.94249502167304,152.57495398895495,3.7594515437664056
