,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,3.446158252811905,382.05322725348583,1019.961999477048,481.52172642733007,264.38310055408283,9.73572404852774
1,2016,16.369251700856548,585.212349769891,1676.9193928407094,901.5465133872281,394.29534331414396,7.818693349232641
