,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,217.83389183761588,145.59217644634163,64.99765017634262,64.45275788643636,5.877210898948988
1,2014,10.780240836312608,2567.1013944348406,1815.9272054944777,1036.4433593947647,1239.9468419159812,168.05856734449287
2,2015,72.35581716173107,3073.933204341737,2748.6677177750917,1655.3212235412582,1244.367327796373,240.72282662316562
3,2016,28.154442001613077,4201.788508612078,4053.5836887631185,2561.596804779163,1257.870439164794,188.7524139624407
