,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2013,6,1.0874193460996533
1,2013,7,1.0477967902018381
2,2013,8,1.1003330510147131
3,2013,9,1.173265773300257
4,2013,10,1.0870497781072315
5,2013,11,0.9574900920155414
6,2013,12,0.8856538616073276
7,2014,1,0.8614779108931955
8,2014,2,0.8792407170689511
9,2014,3,0.9615807901301994
10,2014,4,0.9877801348523281
11,2014,5,1.1126984516666112
12,2014,6,1.1176811878735722
13,2014,7,1.1627703292381268
14,2014,8,1.1501999652330102
15,2014,9,1.1721657198618323
16,2014,10,1.1160030536051806
17,2014,11,1.0695455994492549
18,2014,12,1.0449594396911654
19,2015,1,0.990900962393252
20,2015,2,0.9231557929209259
21,2015,3,1.1292555260118726
22,2015,4,1.1311307799451573
23,2015,5,1.1335682764967465
24,2015,6,1.1375702831667065
25,2015,7,1.104753821724768
26,2015,8,1.0999468893901454
27,2015,9,1.0984292424909519
28,2015,10,1.0930340698342202
29,2015,11,1.0679955167221238
30,2015,12,0.9732935054079923
31,2016,1,0.9913033589314081
32,2016,2,0.998975841083266
33,2016,3,1.0295110777265442
34,2016,4,1.1086654536455736
35,2016,5,1.139988366751787
36,2016,6,1.213167151734281
37,2016,7,1.1397029535199708
38,2016,8,1.1474989285480575
39,2016,9,1.1394973593740705
40,2016,10,1.141702384733546
41,2016,11,1.0845434463091042
42,2016,12,0.8758181913407402
