,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2015,5,929
1,2015,6,1459
2,2015,7,1854
3,2015,8,1865
4,2015,9,1775
5,2015,10,1464
6,2015,11,1022
7,2015,12,673
8,2016,1,580
9,2016,2,744
10,2016,3,1085
11,2016,4,1190
12,2016,5,1488
13,2016,6,1838
14,2016,7,1684
15,2016,8,1728
16,2016,9,1641
17,2016,10,1512
18,2016,11,1200
19,2016,12,536
