,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,5,1.885986346863084
1,2015,6,1.6663251260994723
2,2015,7,1.921351806723184
3,2015,8,1.7870275762885697
4,2015,9,1.676107274247303
5,2015,10,1.8393677574521863
6,2015,11,1.5254775454809744
7,2015,12,1.4058512910304235
8,2016,1,1.4907395169980588
9,2016,2,1.7124815736133128
10,2016,3,1.57908305890378
11,2016,4,1.5717009369099275
12,2016,5,1.7269786117594612
13,2016,6,1.8215170813315973
14,2016,7,1.7987838929684317
15,2016,8,1.8847921056957522
16,2016,9,1.7087432222147618
17,2016,10,1.8426279574774445
18,2016,11,1.487301932119591
19,2016,12,1.617073664160399
