,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2015,4,129
1,2015,5,1202
2,2015,6,1918
3,2015,7,2519
4,2015,8,2798
5,2015,9,2375
6,2015,10,2075
7,2015,11,1353
8,2015,12,1040
9,2016,1,688
10,2016,2,756
11,2016,3,1099
12,2016,4,1195
13,2016,5,1703
14,2016,6,2665
15,2016,7,2450
16,2016,8,2346
17,2016,9,1786
18,2016,10,1740
19,2016,11,1303
20,2016,12,497
