,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,,390.72901216239217,823.1553936227764,314.2106493728665,205.6556126005633,
1,2016,1.2197769758272776,887.9536076627336,2450.0851976584804,678.7877601500239,140.77432691742752,5.843654120042311
