,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,143.69380171219447,113.4587080884281,9.448118887707722,34.41579726799192,
1,2014,,657.869575849515,176.2591600326301,57.398690926494275,195.7310690362671,0.3181782149018915
2,2015,7.83610185929075,293.62217535055873,708.6215111792824,163.12094458759847,235.96473525492485,6.921091892827086
3,2016,,838.6204012707566,1516.4263613807561,155.27022858968934,377.53389269935866,219.1500057883367
