,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,8,19.35719696969697
1,2013,9,29.196172839506183
2,2013,10,28.231868131868136
3,2013,11,12.753703703703703
4,2013,12,11.205555555555557
5,2014,1,5.745833333333334
6,2014,2,8.661111111111111
7,2014,3,11.709166666666667
8,2014,4,13.919144144144147
9,2014,5,32.1592039800995
10,2014,6,17.06696252465483
11,2014,7,18.32912087912087
12,2014,8,30.235550082101803
13,2014,9,15.248974358974353
14,2014,10,14.142880258899677
15,2014,11,12.748397435897433
16,2014,12,11.040666666666667
17,2015,1,13.58395061728395
18,2015,2,14.630555555555553
19,2015,3,16.16840277777778
20,2015,4,13.404912280701755
21,2015,5,16.008003766478343
22,2015,6,15.750311526479743
23,2015,7,17.444486215538856
24,2015,8,14.41259426847662
25,2015,9,20.06843434343435
26,2015,10,15.711823361823361
27,2015,11,16.845999999999997
28,2015,12,11.051666666666666
29,2016,1,10.731007751937984
30,2016,2,11.379722222222219
31,2016,3,11.411176470588233
32,2016,4,27.807751937984502
33,2016,5,18.431428571428576
34,2016,6,16.421289062499998
35,2016,7,17.53149606299212
36,2016,8,16.644426406926396
37,2016,9,18.468801897983383
38,2016,10,16.380086580086573
39,2016,11,17.440041928721172
40,2016,12,17.612745098039216
