,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,7.262278604110628,3233.497932677307,3042.521744997818,1169.4091620117083,1207.222487763779,58.866775992792604
1,2014,29.4582302040067,22416.049167497316,20165.633675081663,6389.5406076992185,5205.936755805003,308.2997414016181
2,2015,144.32064966592267,26683.98646111307,26834.83813976438,9069.582551274127,5258.306616864733,519.1732696329727
3,2016,285.2615993889343,37925.99542552669,31826.058469039974,12090.248574649144,7588.614811525019,687.1306914505199
