,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2015,5,24.84277777777779
1,2015,6,18.719617622610155
2,2015,7,19.217296918767506
3,2015,8,18.712735542560075
4,2015,9,18.49936539746159
5,2015,10,14.49651515151515
6,2015,11,14.206666666666681
7,2015,12,14.42407407407407
8,2016,1,14.142559523809515
9,2016,2,12.470411985018721
10,2016,3,16.02485380116958
11,2016,4,17.948738738738744
12,2016,5,16.048042328042328
13,2016,6,19.976296296296304
14,2016,7,17.315225933202367
15,2016,8,15.94056267806268
16,2016,9,18.836455893832944
17,2016,10,14.594614079728588
18,2016,11,16.586296296296297
19,2016,12,12.427114427860698
