,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2015,5,150
1,2015,6,401
2,2015,7,476
3,2015,8,513
4,2015,9,499
5,2015,10,330
6,2015,11,205
7,2015,12,135
8,2016,1,56
9,2016,2,89
10,2016,3,171
11,2016,4,185
12,2016,5,315
13,2016,6,540
14,2016,7,509
15,2016,8,468
16,2016,9,427
17,2016,10,393
18,2016,11,270
19,2016,12,67
