,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,309.90404092249906,371.8903820921356,66.84393724690764,23.395607597686674,
1,2014,,1792.7160145299479,2283.9866942684303,1077.1968689378916,609.0856478953458,
2,2015,9.640329210831764,3237.4450934552833,3514.4023764195426,1142.1547420687186,546.0881727862778,4.334842556352479
3,2016,2.186477457738552,3520.187198996493,3865.376830728511,1349.338324165699,716.2571336748567,42.38712502609681
