,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,5,1.9178988559619679
1,2015,6,0.9170291372624302
2,2015,7,1.130145003695166
3,2015,8,1.1133358393661417
4,2015,9,1.141449058879113
5,2015,10,1.1281161661377785
6,2015,11,1.04889673185713
7,2015,12,0.9393004240782763
8,2016,1,1.0979318813210324
9,2016,2,1.0573850795840165
10,2016,3,1.1533186302197311
11,2016,4,1.311601494322244
12,2016,5,1.293593274775071
13,2016,6,1.4829148560659462
14,2016,7,1.1586740032094092
15,2016,8,1.3937870760376057
16,2016,9,1.459249051949065
17,2016,10,1.7936034922585344
18,2016,11,1.6505454944296805
19,2016,12,0.9950338519588485
