,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,1.351774019894121,109.10969180529578,176.56228731387148,89.23978509286528,178.28177309411896,1.0682593989463256
1,2016,0.6818528881781394,177.5243702725394,331.2271038598785,109.3981691075534,231.89143636771436,8.844160413915073
