,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,9,14.916088783819276
1,2013,10,13.4597498396408
2,2013,11,10.098086560364447
3,2013,12,8.925213050888727
4,2014,1,8.007541776605102
5,2014,2,7.734125344352622
6,2014,3,11.08025965379494
7,2014,4,11.788108108108121
8,2014,5,12.73713732278273
9,2014,6,13.53859847705289
10,2014,7,12.985283041788161
11,2014,8,13.55827430344737
12,2014,9,12.602496757457848
13,2014,10,10.503744329338469
14,2014,11,10.327907560914335
15,2014,12,9.033747500714075
16,2015,1,9.520101483216248
17,2015,2,13.033605150214594
18,2015,3,10.031700223713662
19,2015,4,12.224210019267856
20,2015,5,13.739627968775938
21,2015,6,13.482382025284746
22,2015,7,14.151913950293485
23,2015,8,12.439246668944323
24,2015,9,12.367054757140245
25,2015,10,12.24224343675415
26,2015,11,10.660764299802775
27,2015,12,9.81718811106765
28,2016,1,9.486550993809082
29,2016,2,9.141684680789744
30,2016,3,11.355079594790137
31,2016,4,10.915060127771499
32,2016,5,11.770202503388317
33,2016,6,12.546974017744
34,2016,7,13.284144527817197
35,2016,8,12.294216237163319
36,2016,9,13.315712468193366
37,2016,10,11.806836482500213
38,2016,11,11.151649804028828
39,2016,12,9.421437451437452
