,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,3.9640122254904138,1616.468231434324,1248.0338776370718,470.9200106372558,318.5284975798135,12.671430487928875
1,2014,1.07973880830399,9267.417920314838,8343.032152054508,2526.9662700595695,2053.530570991104,28.318559049179157
2,2015,36.16835103010204,13404.327622096727,13947.079373618397,3970.628758421877,3236.8668717848423,53.77647988470158
3,2016,42.749018427623994,10197.69208738999,14273.72609859191,3314.156006381969,2103.598969923811,84.12508081416699
