,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,8,28.115311004784694
1,2013,9,27.724105461393577
2,2013,10,22.325925925925954
3,2013,11,11.514390896921013
4,2013,12,16.468765432098767
5,2014,1,11.76930894308943
6,2014,2,12.452407407407405
7,2014,3,15.292279942279936
8,2014,4,13.786271529888554
9,2014,5,16.20931656995486
10,2014,6,15.617642140468234
11,2014,7,16.742894990366064
12,2014,8,12.745063985374772
13,2014,9,11.377935606060596
14,2014,10,10.048144531249998
15,2014,11,8.705361305361302
16,2014,12,12.07627551020409
17,2015,1,9.605139500734216
18,2015,2,12.355668934240356
19,2015,3,17.387229437229443
20,2015,4,10.849160945842865
21,2015,5,15.213194444444413
22,2015,6,14.500473010573186
23,2015,7,17.49978106185002
24,2015,8,13.810358890701469
25,2015,9,10.281281094527362
26,2015,10,13.731550068587103
27,2015,11,8.475757575757573
28,2015,12,9.836132315521622
29,2016,1,8.349914529914534
30,2016,2,9.45039872408294
31,2016,3,11.155230769230766
32,2016,4,14.253314659197022
33,2016,5,15.615646258503398
34,2016,6,14.726952695269544
35,2016,7,18.283272727272728
36,2016,8,12.718441971383147
37,2016,9,12.82706666666668
38,2016,10,10.748767967145799
39,2016,11,11.57445887445888
40,2016,12,10.590112994350283
