,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2015,5,249
1,2015,6,457
2,2015,7,637
3,2015,8,532
4,2015,9,511
5,2015,10,312
6,2015,11,238
7,2015,12,145
8,2016,1,103
9,2016,2,104
10,2016,3,162
11,2016,4,267
12,2016,5,501
13,2016,6,575
14,2016,7,681
15,2016,8,654
16,2016,9,660
17,2016,10,412
18,2016,11,309
19,2016,12,110
