,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,4,0.697759023954084
1,2015,5,1.2588326840286586
2,2015,6,1.139523414835261
3,2015,7,1.349622244108623
4,2015,8,1.728642164200981
5,2015,9,2.4169739687448812
6,2015,10,2.154613002263216
7,2015,11,1.242357932859838
8,2015,12,1.3632435458351793
9,2016,1,1.855882995219962
10,2016,2,1.2789957912277818
11,2016,3,1.0508307673992776
12,2016,4,1.0249972972694081
13,2016,5,1.375114913171042
14,2016,6,1.6290315152047505
15,2016,7,1.5717034148567572
16,2016,8,1.5223747932803373
17,2016,9,1.8782570865028252
18,2016,10,1.3298094542749423
19,2016,11,1.2342601512208529
20,2016,12,1.8279643522569016
