,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,0.8977552429206321,72.17478689172464,47.7061801608429,50.38856103869412,12.143755247661609,0.8977552429206321
1,2016,1.1780193065118671,1296.987266522941,51.118050936172345,432.18186461033423,138.55274064786107,73.82782468267233
